"trial","word","ink","cond","corr","rt","ID","coat","wordRepeat","inkRepeat","AGCond","LastCond","location"
39,"RED","red","congruent",1,501.340630464,103,"n","n","n","Neu","Neu",3
40,"RED","red","congruent",1,400.411909446,103,"n","y","y","Neu","Neu",3
41,"XXXX","red","neutral",1,433.388083242,103,"n","n","y","Neu","Neu",3
42,"BLUE","red","incongruent",0,949.775598943,103,"n","n","y","Inc","Neu",3
43,"BLUE","red","incongruent",1,767.410071567,103,"n","y","y","Inc","Inc",3
44,"BLUE","blue","congruent",1,700.452651363,103,"n","y","n","Neu","Inc",3
45,"RED","blue","incongruent",1,1300.46676658,103,"n","n","y","Inc","Neu",3
46,"RED","red","congruent",1,633.853245992,103,"n","y","n","Neu","Inc",3
47,"XXXX","red","neutral",1,516.648006625,103,"n","n","y","Neu","Neu",3
48,"XXXX","blue","neutral",1,734.581786674,103,"n","y","n","Neu","Neu",3
49,"XXXX","red","neutral",1,468.18576986,103,"n","y","n","Neu","Neu",3
50,"XXXX","red","neutral",1,667.60191042,103,"n","y","y","Neu","Neu",3
51,"BLUE","blue","congruent",1,734.009797219,103,"n","n","n","Neu","Neu",3
52,"XXXX","red","neutral",1,600.459708832,103,"n","n","n","Neu","Neu",3
53,"RED","blue","incongruent",1,517.324577551,103,"n","n","n","Inc","Neu",3
54,"BLUE","red","incongruent",1,950.344380457,103,"n","n","n","Inc","Inc",3
55,"RED","red","congruent",1,634.061767254,103,"n","n","y","Neu","Inc",3
56,"RED","red","congruent",1,434.023592155,103,"n","y","y","Neu","Neu",3
57,"BLUE","blue","congruent",1,483.550248668,103,"n","n","n","Neu","Neu",3
58,"XXXX","blue","neutral",1,633.363381959,103,"n","n","y","Neu","Neu",3
59,"RED","blue","incongruent",1,883.149567526,103,"n","n","y","Inc","Neu",3
60,"RED","red","congruent",1,500.090786722,103,"n","y","n","Neu","Inc",3
61,"RED","red","congruent",1,566.57951558,103,"n","y","y","Neu","Neu",3
62,"BLUE","red","incongruent",1,751.045973971,103,"n","n","y","Inc","Neu",3
63,"RED","blue","incongruent",1,684.510729276,103,"n","n","n","Inc","Inc",3
64,"XXXX","red","neutral",1,617.520587053,103,"n","n","n","Neu","Inc",3
65,"XXXX","blue","neutral",1,483.408775181,103,"n","y","n","Neu","Neu",3
66,"BLUE","red","incongruent",1,684.462288395,103,"n","n","n","Inc","Neu",3
67,"BLUE","blue","congruent",1,533.492343966,103,"n","y","n","Neu","Inc",3
68,"RED","blue","incongruent",1,800.312781706,103,"n","n","y","Inc","Neu",3
69,"RED","red","congruent",1,750.214776956,103,"n","y","n","Neu","Inc",3
70,"RED","red","congruent",1,516.505891457,103,"n","y","y","Neu","Neu",3
71,"XXXX","red","neutral",1,550.80152303,103,"n","n","y","Neu","Neu",3
72,"XXXX","red","neutral",1,434.481375851,103,"n","y","y","Neu","Neu",3
73,"BLUE","blue","congruent",1,684.206929989,103,"n","n","n","Neu","Neu",3
74,"XXXX","red","neutral",1,584.521636833,103,"n","n","n","Neu","Neu",3
75,"RED","red","congruent",1,516.397460829,103,"n","n","y","Neu","Neu",3
76,"XXXX","blue","neutral",1,484.498217702,103,"n","n","n","Neu","Neu",3
77,"XXXX","red","neutral",1,632.734931074,103,"n","y","n","Neu","Neu",3
78,"XXXX","red","neutral",1,516.748417635,103,"n","y","y","Neu","Neu",3
79,"BLUE","red","incongruent",1,567.168186884,103,"n","n","y","Inc","Neu",3
80,"RED","red","congruent",1,433.431712445,103,"n","n","y","Neu","Inc",3
81,"BLUE","blue","congruent",1,366.7059117,103,"n","n","n","Neu","Neu",3
82,"BLUE","blue","congruent",1,417.469258886,103,"n","y","y","Neu","Neu",3
83,"BLUE","red","incongruent",1,366.809530184,103,"n","y","n","Inc","Neu",3
84,"RED","red","congruent",1,450.769122224,103,"n","n","y","Neu","Inc",3
85,"BLUE","red","incongruent",0,517.20844768,103,"n","n","y","Inc","Neu",3
86,"BLUE","red","incongruent",1,649.648561608,103,"n","y","y","Inc","Inc",3
87,"RED","red","congruent",1,500.936741009,103,"n","n","y","Neu","Inc",3
88,"BLUE","red","incongruent",1,650.391538162,103,"n","n","y","Inc","Neu",3
89,"RED","red","congruent",1,600.669192616,103,"n","n","y","Neu","Inc",3
90,"XXXX","red","neutral",1,433.953015599,103,"n","n","y","Neu","Neu",3
91,"RED","red","congruent",1,450.209002476,103,"n","n","y","Neu","Neu",3
92,"RED","red","congruent",1,333.776574582,103,"n","y","y","Neu","Neu",3
93,"BLUE","red","incongruent",1,400.384962093,103,"n","n","y","Inc","Neu",3
94,"BLUE","red","incongruent",1,450.604551006,103,"n","y","y","Inc","Inc",3
95,"RED","red","congruent",1,483.716424089,103,"n","n","y","Neu","Inc",3
96,"BLUE","blue","congruent",0,350.615778938,103,"n","n","n","Neu","Neu",3
97,"XXXX","blue","neutral",1,450.634385459,103,"n","n","y","Neu","Neu",3
98,"BLUE","red","incongruent",1,833.77561206,103,"n","n","n","Inc","Neu",3
99,"XXXX","red","neutral",1,1749.84681699,103,"n","n","y","Neu","Inc",3
100,"RED","blue","incongruent",1,899.889965076,103,"n","n","n","Inc","Neu",3
101,"XXXX","blue","neutral",1,450.99143777,103,"n","n","y","Neu","Inc",3
102,"BLUE","blue","congruent",1,483.685947955,103,"n","n","y","Neu","Neu",3
103,"RED","red","congruent",1,616.241229698,103,"n","n","n","Neu","Neu",3
104,"RED","blue","incongruent",1,834.140684456,103,"n","y","n","Inc","Neu",3
105,"BLUE","red","incongruent",1,1283.69621327,103,"n","n","n","Inc","Inc",3
106,"RED","blue","incongruent",1,534.082298633,103,"n","n","n","Inc","Inc",3
107,"XXXX","blue","neutral",1,466.929189395,103,"n","n","y","Neu","Inc",3
108,"BLUE","red","incongruent",1,483.769356273,103,"n","n","n","Inc","Neu",3
109,"XXXX","blue","neutral",1,450.888781343,103,"n","n","n","Neu","Inc",3
110,"BLUE","red","incongruent",1,533.907461446,103,"n","n","n","Inc","Neu",3
111,"XXXX","blue","neutral",1,433.865436818,103,"n","n","n","Neu","Inc",3
112,"BLUE","red","incongruent",1,366.841610521,103,"n","n","n","Inc","Neu",3
113,"RED","red","congruent",0,550.170185044,103,"n","n","y","Neu","Inc",3
114,"RED","red","congruent",1,484.892162494,103,"n","y","y","Neu","Neu",3
115,"BLUE","blue","congruent",1,484.229706693,103,"n","n","n","Neu","Neu",3
116,"XXXX","red","neutral",1,583.479030989,103,"n","n","n","Neu","Neu",3
117,"RED","red","congruent",1,467.79631637,103,"n","n","y","Neu","Neu",3
118,"XXXX","red","neutral",1,450.363949407,103,"n","n","y","Neu","Neu",3
119,"XXXX","red","neutral",1,433.813787531,103,"n","y","y","Neu","Neu",3
120,"RED","blue","incongruent",1,634.112133179,103,"n","n","n","Inc","Neu",3
121,"BLUE","blue","congruent",1,434.472393245,103,"n","n","y","Neu","Inc",3
122,"BLUE","red","incongruent",1,400.716029573,103,"n","y","n","Inc","Neu",3
123,"BLUE","blue","congruent",1,484.078288544,103,"n","y","n","Neu","Inc",3
124,"BLUE","blue","congruent",1,399.52777978,103,"n","y","y","Neu","Neu",3
125,"BLUE","red","incongruent",1,350.305884611,103,"n","y","n","Inc","Neu",3
126,"BLUE","blue","congruent",1,417.551384307,103,"n","y","n","Neu","Inc",3
127,"RED","blue","incongruent",1,518.410812132,103,"n","n","y","Inc","Neu",3
128,"XXXX","red","neutral",1,467.417129315,103,"n","n","n","Neu","Inc",3
129,"XXXX","blue","neutral",1,450.213493314,103,"n","y","n","Neu","Neu",3
130,"XXXX","blue","neutral",1,499.77287231,103,"n","y","y","Neu","Neu",3
131,"RED","blue","incongruent",1,501.033944078,103,"n","n","y","Inc","Neu",3
132,"RED","blue","incongruent",1,434.331561439,103,"n","y","y","Inc","Inc",3
133,"RED","red","congruent",1,366.976026446,103,"n","y","n","Neu","Inc",3
134,"BLUE","blue","congruent",1,416.62426712,103,"n","n","n","Neu","Neu",3
135,"RED","red","congruent",1,283.915963024,103,"n","n","n","Neu","Neu",3
136,"RED","blue","incongruent",1,450.757252518,103,"n","y","n","Inc","Neu",3
137,"BLUE","red","incongruent",1,485.04390195,103,"n","n","n","Inc","Inc",3
138,"XXXX","red","neutral",1,418.302702252,103,"n","n","y","Neu","Inc",3
139,"XXXX","red","neutral",1,349.727157969,103,"n","y","y","Neu","Neu",3
140,"BLUE","blue","congruent",1,384.40871425,103,"n","n","n","Neu","Neu",3
141,"RED","blue","incongruent",1,400.175478775,103,"n","n","y","Inc","Neu",3
142,"BLUE","blue","congruent",1,583.631411195,103,"n","n","y","Neu","Inc",3
143,"XXXX","blue","neutral",1,483.526830096,103,"n","n","y","Neu","Neu",3
144,"XXXX","red","neutral",1,450.467568822,103,"n","y","n","Neu","Neu",3
145,"BLUE","red","incongruent",1,616.711846553,103,"n","n","y","Inc","Neu",3
146,"BLUE","red","incongruent",1,417.498772964,103,"n","y","y","Inc","Inc",3
147,"BLUE","red","incongruent",1,450.400841888,103,"n","y","y","Inc","Inc",3
148,"BLUE","blue","congruent",1,534.140684176,103,"n","y","n","Neu","Inc",3
149,"XXXX","red","neutral",1,333.727812394,103,"n","n","n","Neu","Neu",3
150,"XXXX","red","neutral",1,567.523314152,103,"n","y","y","Neu","Neu",3
1,"BLUE","red","incongruent",1,934.384493623,104,"y","n","n","Inc",NA,3
2,"RED","blue","incongruent",1,533.715622034,104,"y","n","n","Inc","Inc",3
3,"RED","blue","incongruent",1,751.23332208,104,"y","y","y","Inc","Inc",3
4,"RED","red","congruent",1,466.711365152,104,"y","y","n","Neu","Inc",3
5,"RED","blue","incongruent",1,432.904314715,104,"y","y","n","Inc","Neu",3
6,"BLUE","blue","congruent",1,367.547374684,104,"y","n","y","Neu","Inc",3
7,"BLUE","blue","congruent",1,367.394993547,104,"y","y","y","Neu","Neu",3
8,"BLUE","blue","congruent",1,384.356102906,104,"y","y","y","Neu","Neu",3
9,"BLUE","blue","congruent",1,400.053573772,104,"y","y","y","Neu","Neu",3
10,"XXXX","blue","neutral",1,467.354251537,104,"y","n","y","Neu","Neu",3
11,"BLUE","blue","congruent",1,367.149901111,104,"y","n","y","Neu","Neu",3
12,"XXXX","blue","neutral",1,434.071712196,104,"y","n","y","Neu","Neu",3
13,"XXXX","red","neutral",1,351.113984361,104,"y","y","n","Neu","Neu",3
14,"XXXX","blue","neutral",1,417.79647721,104,"y","y","n","Neu","Neu",3
15,"XXXX","red","neutral",1,416.528989095,104,"y","y","n","Neu","Neu",3
16,"BLUE","red","incongruent",1,533.983170986,104,"y","n","y","Inc","Neu",3
17,"RED","blue","incongruent",1,433.952053078,104,"y","n","n","Inc","Inc",3
18,"XXXX","blue","neutral",1,450.284711551,104,"y","n","y","Neu","Inc",3
19,"XXXX","red","neutral",1,383.01739702,104,"y","y","n","Neu","Neu",3
20,"RED","red","congruent",1,449.925734662,104,"y","n","y","Neu","Neu",3
21,"RED","red","congruent",1,367.153750733,104,"y","y","y","Neu","Neu",3
22,"RED","red","congruent",1,433.797426522,104,"y","y","y","Neu","Neu",3
23,"BLUE","red","incongruent",1,367.640085984,104,"y","n","y","Inc","Neu",3
24,"RED","blue","incongruent",1,366.732537746,104,"y","n","n","Inc","Inc",3
25,"BLUE","blue","congruent",1,367.942281533,104,"y","n","y","Neu","Inc",3
26,"RED","red","congruent",1,366.757881362,104,"y","n","n","Neu","Neu",3
27,"BLUE","red","incongruent",1,367.273730692,104,"y","n","y","Inc","Neu",3
28,"BLUE","blue","congruent",1,467.036337126,104,"y","y","n","Neu","Inc",3
29,"BLUE","blue","congruent",1,367.363554891,104,"y","y","y","Neu","Neu",3
30,"XXXX","blue","neutral",1,433.183732908,104,"y","n","y","Neu","Neu",3
31,"XXXX","blue","neutral",1,400.809062179,104,"y","y","y","Neu","Neu",3
32,"RED","red","congruent",1,383.801436517,104,"y","n","n","Neu","Neu",3
33,"XXXX","blue","neutral",1,450.409503188,104,"y","n","n","Neu","Neu",3
34,"XXXX","red","neutral",1,667.426432017,104,"y","y","n","Neu","Neu",3
35,"RED","red","congruent",1,467.354252003,104,"y","n","y","Neu","Neu",3
36,"XXXX","blue","neutral",1,466.684417799,104,"y","n","n","Neu","Neu",3
37,"RED","red","congruent",1,534.940763842,104,"y","n","n","Neu","Neu",3
38,"RED","blue","incongruent",1,549.564190675,104,"y","y","n","Inc","Neu",3
39,"RED","blue","incongruent",1,650.47687199,104,"y","y","y","Inc","Inc",3
40,"RED","red","congruent",1,650.113724172,104,"y","y","n","Neu","Inc",3
41,"BLUE","red","incongruent",1,517.274853308,104,"y","n","y","Inc","Neu",3
42,"XXXX","red","neutral",1,516.255666036,104,"y","n","y","Neu","Inc",3
43,"BLUE","red","incongruent",0,584.414488636,104,"y","n","y","Inc","Neu",3
44,"XXXX","blue","neutral",1,584.224894643,104,"y","n","n","Neu","Inc",3
45,"RED","blue","incongruent",1,900.073142722,104,"y","n","y","Inc","Neu",3
46,"XXXX","red","neutral",1,534.02198758,104,"y","n","n","Neu","Inc",3
47,"RED","blue","incongruent",0,550.449924543,104,"y","n","n","Inc","Neu",3
48,"XXXX","blue","neutral",1,633.186298888,104,"y","n","y","Neu","Inc",3
49,"XXXX","red","neutral",1,617.300196551,104,"y","y","n","Neu","Neu",3
50,"XXXX","blue","neutral",1,617.856146302,104,"y","y","n","Neu","Neu",3
51,"XXXX","red","neutral",1,483.546720352,104,"y","y","n","Neu","Neu",3
52,"RED","blue","incongruent",1,583.727652207,104,"y","n","n","Inc","Neu",3
53,"RED","red","congruent",1,433.083001059,104,"y","y","n","Neu","Inc",3
54,"RED","red","congruent",1,450.294335838,104,"y","y","y","Neu","Neu",3
55,"BLUE","red","incongruent",0,550.945242401,104,"y","n","y","Inc","Neu",3
56,"XXXX","blue","neutral",1,600.453613326,104,"y","n","n","Neu","Inc",3
57,"XXXX","blue","neutral",1,451.290104073,104,"y","y","y","Neu","Neu",3
58,"XXXX","blue","neutral",1,584.604082629,104,"y","y","y","Neu","Neu",3
59,"RED","blue","incongruent",1,650.282786693,104,"y","n","y","Inc","Neu",3
60,"BLUE","red","incongruent",1,416.688748635,104,"y","n","n","Inc","Inc",3
61,"BLUE","red","incongruent",1,617.209409829,104,"y","y","y","Inc","Inc",3
62,"XXXX","blue","neutral",1,417.159685399,104,"y","n","n","Neu","Inc",3
63,"BLUE","blue","congruent",1,700.219428167,104,"y","n","y","Neu","Neu",3
64,"BLUE","blue","congruent",1,450.166977476,104,"y","y","y","Neu","Neu",3
65,"XXXX","red","neutral",1,483.654509299,104,"y","n","n","Neu","Neu",3
66,"RED","red","congruent",1,584.244143218,104,"y","n","y","Neu","Neu",3
67,"BLUE","blue","congruent",1,434.219280723,104,"y","n","n","Neu","Neu",3
68,"BLUE","blue","congruent",1,434.091922361,104,"y","y","y","Neu","Neu",3
69,"XXXX","blue","neutral",1,584.256012924,104,"y","n","y","Neu","Neu",3
70,"XXXX","blue","neutral",1,700.668230187,104,"y","y","y","Neu","Neu",3
71,"BLUE","red","incongruent",1,434.525325429,104,"y","n","n","Inc","Neu",3
72,"RED","red","congruent",1,567.401088774,104,"y","n","y","Neu","Inc",3
73,"RED","blue","incongruent",1,534.008514136,104,"y","y","n","Inc","Neu",3
74,"RED","red","congruent",1,466.313891578,104,"y","y","n","Neu","Inc",3
75,"XXXX","blue","neutral",1,400.345503353,104,"y","n","n","Neu","Neu",3
76,"RED","blue","incongruent",1,501.06057059,104,"y","n","y","Inc","Neu",3
77,"RED","blue","incongruent",1,733.15710621,104,"y","y","y","Inc","Inc",3
78,"RED","blue","incongruent",1,384.572964627,104,"y","y","y","Inc","Inc",3
79,"XXXX","red","neutral",1,449.494256172,104,"y","n","n","Neu","Inc",3
80,"BLUE","red","incongruent",1,433.19046963,104,"y","n","y","Inc","Neu",3
81,"RED","red","congruent",1,433.652424254,104,"y","n","y","Neu","Inc",3
82,"XXXX","red","neutral",1,467.240046244,104,"y","n","y","Neu","Neu",3
83,"BLUE","blue","congruent",1,400.682986714,104,"y","n","n","Neu","Neu",3
84,"RED","red","congruent",1,467.719965614,104,"y","n","n","Neu","Neu",3
85,"XXXX","red","neutral",1,484.190568794,104,"y","n","y","Neu","Neu",3
86,"BLUE","blue","congruent",1,467.250312213,104,"y","n","n","Neu","Neu",3
87,"BLUE","blue","congruent",1,466.696287505,104,"y","y","y","Neu","Neu",3
88,"RED","red","congruent",1,517.483053729,104,"y","n","n","Neu","Neu",3
89,"RED","red","congruent",1,517.192728352,104,"y","y","y","Neu","Neu",3
90,"XXXX","red","neutral",1,534.179180395,104,"y","n","y","Neu","Neu",3
91,"XXXX","blue","neutral",1,500.988069456,104,"y","y","n","Neu","Neu",3
92,"RED","red","congruent",1,466.74921969,104,"y","n","n","Neu","Neu",3
93,"RED","blue","incongruent",1,650.587868877,104,"y","y","n","Inc","Neu",3
94,"RED","red","congruent",1,583.708404098,104,"y","y","n","Neu","Inc",3
95,"RED","red","congruent",1,567.179414909,104,"y","y","y","Neu","Neu",3
96,"RED","red","congruent",1,450.314866845,104,"y","y","y","Neu","Neu",3
97,"RED","blue","incongruent",1,516.362172086,104,"y","y","n","Inc","Neu",3
98,"BLUE","red","incongruent",1,567.781880032,104,"y","n","n","Inc","Inc",3
99,"XXXX","red","neutral",1,516.46835776,104,"y","n","y","Neu","Inc",3
100,"BLUE","red","incongruent",1,784.551471006,104,"y","n","y","Inc","Neu",3
101,"RED","blue","incongruent",1,500.380150042,104,"y","n","n","Inc","Inc",3
102,"BLUE","blue","congruent",1,550.558676478,104,"y","n","y","Neu","Inc",3
103,"BLUE","blue","congruent",1,500.371809117,104,"y","y","y","Neu","Neu",3
104,"XXXX","red","neutral",1,483.576233499,104,"y","n","n","Neu","Neu",3
105,"XXXX","red","neutral",1,550.850926898,104,"y","y","y","Neu","Neu",3
106,"RED","blue","incongruent",1,617.338371929,104,"y","n","n","Inc","Neu",3
107,"BLUE","blue","congruent",1,484.374708962,104,"y","n","y","Neu","Inc",3
108,"RED","blue","incongruent",1,499.971128069,104,"y","n","y","Inc","Neu",3
109,"BLUE","blue","congruent",1,467.912125867,104,"y","n","y","Neu","Inc",3
110,"BLUE","red","incongruent",1,999.748491216,104,"y","y","n","Inc","Neu",3
111,"RED","blue","incongruent",1,383.52779299,104,"y","n","n","Inc","Inc",3
112,"BLUE","red","incongruent",1,334.516343195,104,"y","n","n","Inc","Inc",3
113,"BLUE","red","incongruent",1,400.673362892,104,"y","y","y","Inc","Inc",3
114,"BLUE","red","incongruent",1,399.775759783,104,"y","y","y","Inc","Inc",3
115,"BLUE","red","incongruent",1,383.035041392,104,"y","y","y","Inc","Inc",3
116,"RED","red","congruent",1,434.072674718,104,"y","n","y","Neu","Inc",3
117,"RED","blue","incongruent",1,367.984626908,104,"y","y","n","Inc","Neu",3
118,"XXXX","red","neutral",1,433.551051188,104,"y","n","n","Neu","Inc",3
119,"BLUE","red","incongruent",1,351.033141837,104,"y","n","y","Inc","Neu",3
120,"BLUE","blue","congruent",1,334.696312901,104,"y","y","n","Neu","Inc",3
121,"BLUE","blue","congruent",1,367.816847749,104,"y","y","y","Neu","Neu",3
122,"BLUE","red","incongruent",1,350.711377803,104,"y","y","n","Inc","Neu",3
123,"BLUE","red","incongruent",1,400.237072725,104,"y","y","y","Inc","Inc",3
124,"BLUE","blue","congruent",1,350.47687171,104,"y","y","n","Neu","Inc",3
125,"BLUE","red","incongruent",1,433.163201436,104,"y","y","n","Inc","Neu",3
126,"XXXX","red","neutral",1,416.503325105,104,"y","n","y","Neu","Inc",3
127,"XXXX","red","neutral",1,416.855244432,104,"y","y","y","Neu","Neu",3
128,"XXXX","red","neutral",1,434.675140306,104,"y","y","y","Neu","Neu",3
129,"XXXX","blue","neutral",1,617.109961342,104,"y","y","n","Neu","Neu",3
130,"RED","blue","incongruent",1,499.956370797,104,"y","n","y","Inc","Neu",3
131,"XXXX","blue","neutral",0,500.966575928,104,"y","n","y","Neu","Inc",3
132,"BLUE","blue","congruent",1,751.457241829,104,"y","n","y","Neu","Neu",3
133,"RED","red","congruent",1,500.712500885,104,"y","n","n","Neu","Neu",3
134,"BLUE","blue","congruent",1,599.74303795,104,"y","n","n","Neu","Neu",3
135,"XXXX","red","neutral",1,499.872962479,104,"y","n","n","Neu","Neu",3
136,"BLUE","blue","congruent",1,582.937517669,104,"y","n","n","Neu","Neu",3
137,"XXXX","red","neutral",1,384.949265048,104,"y","n","n","Neu","Neu",3
138,"XXXX","red","neutral",1,466.456006747,104,"y","y","y","Neu","Neu",3
139,"XXXX","blue","neutral",1,516.669500154,104,"y","y","n","Neu","Neu",3
140,"BLUE","red","incongruent",1,549.999518786,104,"y","n","n","Inc","Neu",3
141,"XXXX","red","neutral",1,417.174121365,104,"y","n","y","Neu","Inc",3
142,"XXXX","blue","neutral",1,433.853887487,104,"y","y","n","Neu","Neu",3
143,"XXXX","blue","neutral",1,717.937950511,104,"y","y","y","Neu","Neu",3
144,"RED","blue","incongruent",1,584.199872334,104,"y","n","y","Inc","Neu",3
145,"XXXX","red","neutral",1,467.654201668,104,"y","n","n","Neu","Inc",3
146,"RED","blue","incongruent",1,500.525152311,104,"y","n","n","Inc","Neu",3
147,"XXXX","blue","neutral",1,450.486816466,104,"y","n","y","Neu","Inc",3
148,"BLUE","red","incongruent",1,717.502622399,104,"y","n","n","Inc","Neu",3
149,"RED","red","congruent",1,467.659655027,104,"y","n","y","Neu","Inc",3
150,"BLUE","red","incongruent",0,501.140770968,104,"y","n","y","Inc","Neu",3
1,"XXXX","blue","neutral",1,500.712180045,105,"n","n","n","Neu",NA,3
2,"XXXX","blue","neutral",1,483.417436946,105,"n","y","y","Neu","Neu",3
3,"BLUE","red","incongruent",1,551.455958746,105,"n","n","n","Inc","Neu",3
4,"BLUE","red","incongruent",1,599.583599251,105,"n","y","y","Inc","Inc",3
5,"BLUE","red","incongruent",1,600.435969885,105,"n","y","y","Inc","Inc",3
